2,error,0
3,error,0
4,error,0
5,error,0
6,error,0
7,error,0
8,error,0
9,error,0
10,error,0
11,error,0
12,error,0
13,error,0
14,error,0
15,error,0
16,error,0
17,error,0
18,error,0
19,error,0
20,error,0
21,error,0
22,error,0
23,error,0
24,error,0
25,error,0
26,error,0
27,error,0
28,error,0
29,error,0
30,error,0
31,error,0
32,error,0
33,error,0
34,error,0
35,error,0
36,error,0
37,error,0
38,error,0
39,error,0
40,error,0
41,error,0
42,error,0
43,error,0
44,error,0
45,error,0
46,error,0
47,error,0
48,error,0
49,error,0
50,error,0
51,error,0
52,error,0
53,error,0
54,error,0
55,error,0
56,error,0
57,error,0
58,error,0
59,error,0
60,error,0
61,Boerth MZ-F c11-87,23989706760034
62,error,0
63,Bya Ail EL-X e1-17,74014828500
64,Bya Ail IF-Z d208,7154853564299
65,error,0
66,error,0
67,Byoo Aiq QD-J d9-1,42052423635
68,error,0
69,Byoomoea DX-G c25-6,1696075261658
70,error,0
71,error,0
72,error,0
73,error,0
74,error,0
75,error,0
76,error,0
77,error,0
78,error,0
79,error,0
80,error,0
81,error,0
82,error,0
83,error,0
84,Col 132 Sector TY-O b36-8,18282736133409
85,Col 132 Sector TY-O b36-8,18282736133409
86,Col 135 Sector CG-X d1-15,526074759491
87,error,0
88,error,0
89,error,0
90,error,0
91,error,0
92,error,0
93,error,0
94,error,0
95,error,0
96,error,0
97,error,0
98,error,0
99,error,0
100,error,0
101,error,0
102,error,0
103,error,0
104,error,0
105,error,0
106,error,0
107,error,0
108,error,0
109,error,0
110,error,0
111,Dryooe Blou RY-S e3-1,6079580772
112,error,0
113,error,0
114,error,0
115,error,0
116,error,0
117,error,0
118,error,0
119,error,0
120,error,0
121,error,0
122,error,0
123,error,0
124,error,0
125,error,0
126,Eowyg Fraae LT-D b2-1,2642883789841
127,error,0
128,error,0
129,error,0
130,error,0
131,error,0
132,error,0
133,error,0
134,error,0
135,error,0
136,error,0
137,error,0
138,error,0
139,Flyeia Dryoae FK-C d14-69,2381852952955
140,error,0
141,error,0
142,error,0
143,error,0
144,error,0
145,error,0
146,error,0
147,Flyua Dryoae RK-U b50-3,7298625643953
148,error,0
149,error,0
150,Froaln LI-B d13-2540,87282182786931
151,error,0
152,Gludgoea YJ-R d4-148,5095014025131
153,error,0
154,error,0
155,error,0
156,error,0
157,error,0
158,error,0
159,Greae Phio BW-V b47-8,18281929457561
160,Greae Phio DT-G d11-332,11418195628003
161,Greae Phio ET-G d11-5305,182289191309283
162,Greae Phio ET-G d11-5305,182289191309283
163,error,0
164,Greae Phio ZM-I d10-536,18427582255067
165,Greae Phio ZM-I d10-536,18427582255067
166,Greae Phio ZM-I d10-536,18427582255067
167,Greae Phio ZM-I d10-536,18427582255067
168,Greae Phio ZM-I d10-536,18427582255067
169,error,0
170,error,0
171,error,0
172,error,0
173,error,0
174,error,0
175,error,0
176,error,0
177,error,0
178,error,0
179,error,0
180,error,0
181,error,0
182,Hypiae Aescs IF-R d4-3,111912420907
183,error,0
184,error,0
185,error,0
186,Hypoae Aescs AA-A h0,2195559
187,error,0
188,error,0
189,error,0
190,error,0
191,error,0
192,error,0
193,error,0
194,error,0
195,error,0
196,error,0
197,error,0
198,error,0
199,error,0
200,error,0
201,error,0
202,error,0
203,error,0
204,error,0
205,error,0
206,error,0
207,error,0
208,error,0
209,error,0
210,error,0
211,error,0
212,error,0
213,error,0
214,error,0
215,error,0
216,error,0
217,error,0
218,error,0
219,error,0
220,error,0
221,error,0
222,error,0
223,error,0
224,error,0
225,error,0
226,error,0
227,error,0
228,error,0
229,error,0
230,error,0
231,error,0
232,error,0
233,error,0
234,Oochoss MV-B d14-10,353571375355
235,error,0
236,error,0
237,error,0
238,error,0
239,error,0
240,error,0
241,error,0
242,error,0
243,error,0
244,error,0
245,error,0
246,error,0
247,error,0
248,error,0
249,error,0
250,error,0
251,error,0
252,error,0
253,error,0
254,error,0
255,error,0
256,error,0
257,Phua Fraae AA-A h0,819519
258,error,0
259,Plae Aob ZK-P e5-24,104092142644
260,error,0
261,Pleia Fraae LO-Z d13-87,2996066851195
262,error,0
263,error,0
264,Plio Eurl KB-P c8-0,85933757002
265,Plua Thoi PA-Y c14-1,332826448002
266,error,0
267,error,0
268,error,0
269,error,0
270,error,0
271,error,0
272,error,0
273,error,0
274,error,0
275,error,0
276,error,0
277,error,0
278,error,0
279,error,0
280,error,0
281,error,0
282,error,0
283,error,0
284,error,0
285,error,0
286,error,0
287,error,0
288,error,0
289,error,0
290,error,0
291,error,0
292,error,0
293,error,0
294,error,0
295,error,0
296,error,0
297,error,0
298,error,0
299,Stuelou AV-E c28-82,22612096785906
300,Stuelou AV-E c28-82,22612096785906
301,Stuelou AV-E c28-82,22612096785906
302,Stuelou AV-E c28-82,22612096785906
303,error,0
304,error,0
305,Swoilz RD-Z d1-108,3721513634195
306,Swoilz RD-Z d1-108,3721513634195
307,Synuefai FX-R d5-32,1109837957427
308,Synuefe OA-E b45-4,9476442170753
309,Synuefe RC-N b25-0,670416381145
310,error,0
311,error,0
312,error,0
313,error,0
314,error,0
315,error,0
316,error,0
317,error,0
318,error,0
319,error,0
320,error,0
321,error,0
322,error,0
323,error,0
324,error,0
325,error,0
326,error,0
327,error,0
328,error,0
329,error,0
330,error,0
331,error,0
332,Tiefeia VJ-X c2-0,52311821850
333,error,0
334,error,0
335,error,0
336,error,0
337,error,0
338,error,0
339,error,0
340,error,0
341,error,0
342,error,0
343,error,0
344,error,0
345,error,0
346,error,0
347,error,0
348,error,0
349,error,0
350,error,0
351,error,0
352,error,0
353,error,0
354,error,0
355,error,0
356,error,0
357,error,0
358,error,0
359,error,0
360,error,0
361,error,0
362,error,0
363,error,0
364,error,0
365,error,0
366,error,0
367,error,0
368,error,0
369,error,0
370,error,0
371,Wregoe DM-L c21-26,7231617635002
372,error,0
373,error,0
374,error,0
375,error,0
376,error,0
377,error,0
378,error,0
379,2 Ursae Minoris,83517084346
380,error,0
381,Antares,671760262777
382,B352 Sector FW-W d1-35,1212665579899
383,B352 Sector GM-V c2-12,3379166253810
384,Blae Drye WO-Z c13-0,80428930682
385,Blae Drye WO-Z c13-0,80428930682
386,Bleia Dryiae BS-H d11-203,6985386806115
387,Bleia Dryiae YM-D c15-36,9978584700546
388,Bleia Dryiae YM-D c15-36,9978584700546
389,Blu Thua DX-K d8-2,79213693515
390,Blu Thua VJ-I d9-84,2896812837459
391,Blu Thua WW-Y b41-1,2876151769449
392,Blu Thua WW-Y b41-1,2876151769449
393,Blue Phroea BE-E d13-0,6198906739
394,Boerst PA-A d0,6165368707
395,Braireau WJ-H d10-6572,225822342190555
396,Byeia Eurk RU-R b45-16,35821503721353
397,Byeia Eurk RU-R b45-16,35821503721353
398,CCDM J18042-2415AB,1298130316
399,California Sector NX-U c2-0,83315429922
400,Col 107 Sector GS-J d9-5,182796126091
401,Col 132 Sector AO-E c13-20,5583222641250
402,Col 132 Sector MA-B c15-9,2559834100338
403,Col 132 Sector MA-B c15-9,2559834100338
404,Col 173 Sector GS-J b25-4,9479931962729
405,Col 285 Sector WP-E c12-16,4482100400882
406,Col 285 Sector XT-Z c2,633608376978
407,Col 69 Sector BI-H c11-2,634078040554
408,Droju QT-Y d1-31,1075461425811
409,Dryaea Flee GC-D d12-2904,99788573905131
410,Dryaea Flee GC-D d12-3089,106145125503211
411,Dryaea Flee PP-E c25-828,227662089986522
412,Dryi Aewsy BW-C c26-1,351482710498
413,Dryoea Blue AA-A h43,363559247
414,Dryoea Blue AS-I d10-557,19149992154331
415,Dryoea Blue JN-A d1-504,17328909259915
416,Dryoea Blue KN-A d1-148,5096859178123
417,Dryoea Blue MN-R d5-382,13137138603187
418,Eorm Aim PI-B c13-1,352959072882
419,Fine Ring Sector TJ-Q b5-0,677665449737
420,Floaln SP-O e6-14,61104695228
421,Flyiedgiae OH-O a33-3,57832271275288
422,Flyiedgiae OH-O a33-3,57832271275288
423,Flyua Eork YE-J b28-0,696991949041
424,Gludgae UF-N d7-2,79767390147
425,Goibniugo,4580356131179
426,Gongeia GU-S b51-0,639547348921
427,Graea Blou CA-H d10-5,181705416411
428,HD 155889,20578638
429,HD 165782,83315659786
430,HD 315021,2846356165
431,HD 36863,10577971467
432,HIP 101801,1231553117
433,HIP 18189,9896445076
434,HIP 65021,22793938116
435,HIP 67302,48563741892
436,HIP 95476,3920101989
437,HR 1172,250414621860
438,Hyades Sector DB-X c1-19,5306398479018
439,Hypo Aeb CF-R d4-7,248982275627
440,Hypoae Ain II-K d8-13,456080246603
441,Hypoe Hypue BY-B c16-0,83047189642
442,Hypoe Hypue YP-F b31-0,664243411209
443,IC 2944 Sector DH-N b10-1,2940844517593
444,Iorant NQ-C c26-0,81973495266
445,Jellyfish Sector DL-Y d22,766559438715
446,Jellyfish Sector DL-Y d30,1041437345659
447,Jellyfish Sector DL-Y d36,1247595775867
448,Jellyfish Sector EL-Y d6,216820402043
449,Kashis,5581142233794
450,LTT 1349,633675387594
451,Loko Oh,2871319405985
452,Lysoosms MI-K d8-12,422056053835
453,Lysoovsky KT-I c9-19,5295728302162
454,Lysoovsky KT-I c9-19,5295728302162
455,Musca Dark Region IR-W d1-93,3206033688971
456,NGC 1333 Sector ZF-N b7-0,666389980225
457,NGC 1333 Sector ZF-N b7-0,666389980225
458,NGC 1514 Sector BB-O b6-0,667732354161
459,NGC 1514 Sector WU-P b5-0,667463918697
460,NGC 2451A Sector WE-Q b5-6,13875294184777
461,NGC 4463 Sector EZ-B c15-0,88617456714
462,NGC 6445 Sector PD-S b4-1,2861388803225
463,NGC 6445 Sector PD-S b4-1,2861388803225
464,North America Sector AR-L b8-3,7242791396865
465,North America Sector IM-V c2-8,2279788810994
466,North America Sector KS-S b4-3,7242791396833
467,North America Sector NN-T c3-21,5853134459642
468,Omega Sector DL-Y d127,4373862140795
469,Omega Sector DL-Y d183,6298007489403
470,Omega Sector KC-V c2-59,16299233056506
471,Omega Sector WA-N b7-11,24840077454857
472,Oochoxt LP-M d8-11,388719659211
473,Outords QL-J d10-5,179625511131
474,Pencil Sector FL-P b5-3,7279298225569
475,Pencil Sector VJ-R b4-7,16074317571481
476,Pipe (stem) Sector UZ-O b6-4,9467316217473
477,Pleiades Sector GW-W c1-6,1732985623178
478,Pleiades Sector LN-S b4-3,7266950128929
479,Ploadaea GH-K d9-1,41012072275
480,Plooe Troea EW-E d11-3,111006714211
481,Praea Euq CH-B b14-3,7270440707705
482,Praea Euq EL-P d5-117,4030667426227
483,Praea Euq GB-F c11-29,8056050062178
484,Praea Euq LQ-L b22-1,2879642019521
485,Praea Euq XV-L c21-6,1733925344186
486,Praea Euq ZE-Z d12,422878202251
487,Preae Aim QG-Z c28-3,896608312314
488,Preae Aim YR-C b42-19,42359787435881
489,Pro Eurl DR-D d12-3,113976068587
490,Prooe Bli GG-Y d3,115200498827
491,Prooe Flyuae YD-S d4-65,2243558201515
492,Pru Euq JS-E b53-2,5065243240393
493,error,0
494,Rosette Sector DG-X c1-31,8609026969370
495,Rosette Sector FB-X c1-9,2561712983834
496,Rosette Sector JW-W c1-16,4485992517402
497,Rosette Sector MN-S b4-5,11697745698361
498,Schadgeia CS-N c6-1,358260673594
499,Skaudai AM-B d14-138,4750980320635
500,Skaudai AM-B d14-138,4750980320635
501,Skaudai AM-B d14-60,2070920727931
502,Skaudai AM-B d14-60,2070920727931
503,Skaudai CH-B d14-34,1177567513979
504,Skaudai CH-B d14-38,1315006467451
505,Spiral Planetary Sector AA-Z b2,5087791032113
506,Swoilz EW-T d4-62,2140982446507
507,Synuefai UW-H b2-0,660485186577
508,Synuefe KL-C b46-2,5076785112457
509,Synuefe LW-L c24-40,11080176702162
510,error,0
511,Systimbu NS-U f2-29,15730197789
512,Trifid Sector IR-W d1-241,8291056864115
513,Vegnoae BA-A d1130,38836730075011
514,Vulpecula Dark Region RY-R b4-5,11658823083569
515,Wredgo MO-X d2-0,7860373787
516,Wredguia DO-H b24-0,664512439505
517,Wredguia XE-G c24-0,83181441746
518,Wregoe ME-G c24-5,1458980262610
519,Wregoe PV-G c10-2,635218989658
520,Zejoo LE-E d13-61,2103116287475
521,error,0
